name,phone,addr:housenumber,addr:street,addr:city,addr:state,addr:postcode,operator,isced:level,grades,religion,denomination,wikidata,wikipedia,website
Discovery Middle School,+1 734 416 2880,45083,Hanford Rd,Canton,MI,48187,Plymouth-Canton Community Schools,2,6;7;8,,
Dodson Elementary School,+1 734 981 8003,205,North Beck Rd,Canton,MI,48187,Plymouth-Canton Community Schools,0;1,K;1;2;3;4;5,,
East Middle School,+1 734 416 4950,1042,South Mill St,Plymouth,MI,48170,Plymouth-Canton Community Schools,2,6;7;8,,
Eriksson Elementary School,+1 734 981 5322,1275,North Haggerty Rd,Canton,MI,48187,Plymouth-Canton Community Schools,0;1,PK;K;1;2;3;4;5,,
Farrand Elementary School,+1 734 582 6900,41400,Greenbriar Ln,Plymouth,MI,48170,Plymouth-Canton Community Schools,0;1,PK;K;1;2;3;4;5,,
Field Elementary School,+1 734 397 6330,1000,South Haggerty Rd,Canton,MI,48188,Plymouth-Canton Community Schools,0;1,PK;K;1;2;3;4;5,,
Gallimore Elementary School,+1 734 416 3150,8375,North Sheldon Rd,Canton,MI,48187,Plymouth-Canton Community Schools,0;1,K;1;2;3;4;5,,
Hoben Elementary School,+1 734 981 8670,44680,Saltz Rd,Canton,MI,48187,Plymouth-Canton Community Schools,0;1,PK;K;1;2;3;4;5,,
Hulsing Elementary School,+1 734 416 7532,8055,Fleet St,Canton,MI,48187,Plymouth-Canton Community Schools,0;1,PK;K;1;2;3;4;5,,
Isbister Elementary School,+1 734 416 6050,9300,North Canton Center Rd,Plymouth,MI,48170,Plymouth-Canton Community Schools,0;1,PK;K;1;2;3;4;5,,
Liberty Middle School,+1 734 416 7600,46250,Cherry Hill,Canton,MI,48187,Plymouth-Canton Community Schools,2,6;7;8,,
Miller Elementary School,+1 734 416 4800,43721,Hanford Rd,Canton,MI,48187,Plymouth-Canton Community Schools,0;1,K;1;2;3;4;5,,
Pioneer Middle School,+1 734 416 2770,46081,Ann Arbor Rd W,Plymouth,MI,48170,Plymouth-Canton Community Schools,2,6;7;8,,
Plymouth High School,+1 734 582 5500,8400,North Beck Rd,Canton,MI,48187,Plymouth-Canton Community Schools,2;3,6;7;8;9;10;11;12,,,Q7205811,Plymouth High School (Michigan),http://pcep.pccs.k12.mi.us/
Salem High School,+1 734 416 2800,46181,Joy Rd,Canton,MI,48187,Plymouth-Canton Community Schools,2;3,6;7;8;9;10;11;12,,
Smith Elementary School,+1 734 416 4860,1298,Mckinley St,Plymouth,MI,48170,Plymouth-Canton Community Schools,0;1,K;1;2;3;4;5,,
Starkweather Academy @ Fiegel,+1 734 416 4901,39750,Joy Rd,Plymouth,MI,48170,Plymouth-Canton Community Schools,3,10;11;12,,
Tonda Elementary School,+1 734 416 6100,46501,Warren Rd,Canton,MI,48187,Plymouth-Canton Community Schools,0;1,K;1;2;3;4;5,,
West Middle School,+1 734 416 7550,44401,West Ann Arbor Trl,Plymouth,MI,48170,Plymouth-Canton Community Schools,2,6;7;8,,
Workman Elementary School,+1 734 582 6700,250,North Denton Rd,Canton,MI,48187,Plymouth-Canton Community Schools,0;1,K;1;2;3;4;5,,
Quest Charter Academy,+1 313 299 0534,24745,Van Born Rd,Taylor,MI,48180,Quest Charter Academy,0;1;2,K;1;2;3;4;5;6;7;8,,
Beech Elementary School,+1 313 242 6100,19990,Beech Daly Rd.,Redford,MI,48240,"Redford Union Schools, District No. 1",1,2;3;4;5,,
Hilbert Middle School,+1 313 242 4000,26440,Puritan,Redford,MI,48239,"Redford Union Schools, District No. 1",2,6;7;8,,
MacGowan School,+1 313 242 3801,18255,Kinloch,Redford,MI,48240,"Redford Union Schools, District No. 1",0;1,PK;K;1,,
Redford Union High School,+1 313 242 4200,17711,Kinloch,Redford,MI,48240,"Redford Union Schools, District No. 1",3,9;10;11;12,,,Q7305868,Redford Union High School,
Redford Union Virtual Learning,+1 313 242 3700,17715,Brady,Redford,MI,48240,"Redford Union Schools, District No. 1",2;3,6;7;8;9;10;11;12,,
Stuckey Center,+1 313 242 3900,26000,Fargo,Redford,MI,48240,"Redford Union Schools, District No. 1",0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,,
Veritas,+1 313 242 3250,17715,Brady,Redford,MI,48240,"Redford Union Schools, District No. 1",3,9;10;11;12,,
Regent Park Scholars Charter Academy,+1 313 371 1300,15865,East Seven Mile Road,Detroit,MI,48205,Regent Park Scholars Charter Academy,0;1;2,K;1;2;3;4;5;6;7;8,,
Ann Visger K-5 Preparatory Academy,+1 313 297 9648,11121,West Jefferson Ave,River Rouge,MI,48218,"River Rouge, School District of the City of",0;1,K;1;2;3;4;5,,
CB Sabbath 6-8 Preparatory Academy,+1 313 297 9654,340,Frazier,River Rouge,MI,48218,"River Rouge, School District of the City of",2,6;7;8,,
River Rouge Alternative Virtual Academy,+1 313 297 9663,10577,W Jefferson Ave,River Rouge,MI,48218,"River Rouge, School District of the City of",1;2;3,5;6;7;8;9;10;11;12,,
River Rouge High School,+1 313 297 9600,1460,W. Coolidge Hwy.,River Rouge,MI,48218,"River Rouge, School District of the City of",3,9;10;11;12,,
River Rouge Stem Academy at Dunn,+1 313 297 9663,163,Burke Street,River Rouge,MI,48218,"River Rouge, School District of the City of",0;1;2,K;1;2;3;4;5;6;7;8,,
Riverside Academy,+1 313 586 0200,7124,Miller Rd,Dearborn,MI,48126,Riverside Academy,0;1,K;1;2;3;4;5,,
Riverside Academy - West Campus,+1 313 624 3600,6409,Schaefer Rd,Dearborn,MI,48126,Riverside Academy,2;3,6;7;8;9;10;11;12,,
Forest Elementary School,+1 734 479 2550,19400,Hampton St,Riverview,MI,48193,Riverview Community School District,0;1,K;1;2;3;4;5,,
Huntington Elementary School,+1 734 283 4820,17752,Kennebec St,Riverview,MI,48193,Riverview Community School District,0;1,K;1;2;3;4;5,,
Memorial Elementary School,+1 734 285 4080,13425,Colvin St,Riverview,MI,48193,Riverview Community School District,0;1,K;1;2;3;4;5,,
Riverview Community High School,+1 734 285 7361,12431,Longsdorf St,Riverview,MI,48193,Riverview Community School District,3,9;10;11;12,,,Q7338731,Riverview Community High School,http://www.riverviewschools.com/education/school/school.php?sectionid=11
Riverview Virtual Academy,+1 734 285 7361,12431,Longsdorf,Riverview,MI,48193,Riverview Community School District,0;1;2;3,PK;K;1;2;3;4;5;6;7;8;9;10;11;12,,
Seitz Middle School,+1 734 285 2043,17800,Kennebec St,Riverview,MI,48193,Riverview Community School District,2,6;7;8,,
Barth Elementary School,+1 734 532 1250,38207,Barth St,Romulus,MI,48174,Romulus Community Schools,0;1;2,K;1;2;3;4;5;6,,
Hale Creek Elementary School,+1 734 532 1353,16200,Harrison,Romulus,MI,48174,Romulus Community Schools,0;1,K;1;2;3;4;5,,
Romulus Adult Education Alternative,+1 734 532 1407,9650,Wayne Rd,Romulus,MI,48174,Romulus Community Schools,3,9;10;11;12,,
Romulus Elementary School,+1 734 532 1453,32200,Beverly Rd,Romulus,MI,48174,Romulus Community Schools,0;1,K;1;2;3;4;5,,
Romulus Middle School,+1 734 532 1703,37300,Wick Rd,Romulus,MI,48174,Romulus Community Schools,2,6;7;8,,
Romulus Senior High School,+1 734 532 1000,9650,Wayne Rd,Romulus,MI,48174,Romulus Community Schools,3,9;10;11;12,,,Q7363385,Romulus Senior High School,
Romulus Virtual Learning Center,+1 734 632 1610,9650,S. Wayne Road,Romulus,MI,48174,Romulus Community Schools,2;3,6;7;8;9;10;11;12,,
Wick Elementary School,+1 734 532 1503,36900,Wick Rd,Romulus,MI,48174,Romulus Community Schools,0;1,K;1;2;3;4;5,,
Rutherford Winans Academy,+1 313 852 0709,16411,Curtis St,Detroit,MI,48235,Rutherford Winans Academy,0;1,K;1;2;3;4;5,,
Sigma Academy for Leadership and Early Middle College,+1 248 277 6255,53,Candler St,Highland Park,MI,48203,Sigma Academy for Leadership and Early Middle College,0;1;2,K;1;2;3;4;5;6;7;8,,
South Canton Scholars Charter Academy,+1 734 398 5658,3085,South Canton Center Road,Canton,MI,48188,South Canton Scholars Charter Academy,0;1;2,K;1;2;3;4;5;6;7;8,,
Fisher Elementary School,+1 313 532 2455,10000,Crosley,Redford,MI,48239,South Redford School District,0;1,K;1;2;3;4;5,,
Jane Addams Elementary School,+1 313 532 8064,14025,Berwyn,Redford,MI,48239,South Redford School District,0;1,K;1;2;3;4;5,,
John D. Pierce Middle School,+1 313 937 8880,25605,Orangelawn,Redford,MI,48239,South Redford School District,2,6;7;8,,
Lee M. Thurston High School,+1 313 242 0600,26255,Schoolcraft,Redford,MI,48239,South Redford School District,3,9;10;11;12,,,Q6514439,Lee M. Thurston High School,
SOAR Academic Institute,+1 313 535 4000,26141,Schoolcraft,Redford,MI,48239,South Redford School District,2;3,6;7;8;9;10;11;12,,
Thomas Jefferson Elementary School,+1 313 937 2330,26555,Westfield,Redford,MI,48239,South Redford School District,0;1,K;1;2;3;4;5,,
Vandenberg Elementary School,+1 313 532 0300,24901,Cathedral,Redford,MI,48239,South Redford School District,0;1,K;1;2;3;4;5,,
Allen Elementary School,+1 734 246 4644,16500,Mccann St,Southgate,MI,48195,Southgate Community School District,0;1,PK;K;1;2;3;4;5,,
Asher School,+1 734 246 4633,14101,Leroy St,Southgate,MI,48195,Southgate Community School District,3,9;10;11;12,,
Beacon Day Treatment Center,+1 313 551 2790,12601,Mccann St,Southgate,MI,48195,Southgate Community School District,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,,
Davidson Middle School,+1 734 246 4628,15800,Trenton Rd,Southgate,MI,48195,Southgate Community School District,2,6;7;8,,
Fordline Elementary School,+1 734 246 4640,14775,Fordline St,Southgate,MI,48195,Southgate Community School District,0;1,K;1;2;3;4;5,,
Grogan Elementary School,+1 734 246 4642,13300,Burns St,Southgate,MI,48195,Southgate Community School District,0;1,PK;K;1;2;3;4;5,,
Shelters Elementary School,+1 734 246 4631,12600,Fordline St,Southgate,MI,48195,Southgate Community School District,0;1,K;1;2;3;4;5,,
Southgate Anderson High School,+1 734 246 4611,15475,Leroy St,Southgate,MI,48195,Southgate Community School District,3,9;10;11;12,,,Q7570798,Southgate Anderson High School,http://southgateschools.com/?pagelist=Anderson
Star International Academy,+1 313 724 8990,24425,Hass St,Dearborn Heights,MI,48127,Star International Academy,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,,
Summit Academy,+1 734 379 6810,30100,Olmstead Rd,Flat Rock,MI,48134,Summit Academy,0;1;2,K;1;2;3;4;5;6;7;8,,
Summit Academy North Elementary School,+1 734 789 1428,28697,Sibley Rd,Huron Township,MI,48174,Summit Academy North,0;1,K;1;2;3;4;5,,
Summit Academy North High School,+1 734 955 1730,18601,Middlebelt Rd,Huron Township,MI,48174,Summit Academy North,3,9;10;11;12,,
Summit Academy North Middle School,+1 734 955 1712,18601,Middlebelt Rd,Huron Township,MI,48174,Summit Academy North,2,6;7;8,,
Taylor Exemplar Academy,+1 734 941 7742,26727,Goddard Rd,Taylor,MI,48180,Taylor Exemplar Academy,0;1;2,K;1;2;3;4;5;6;7;8,,
Taylor Preparatory High School,+1 313 668 2100,9540,Telegraph Rd,Taylor,MI,48180,Taylor Preparatory High School,3,9;10;11;12,,
Bernice McDowell Elementary School,+1 734 374 1240,22929,Brest,Taylor,MI,48180,Taylor School District,0;1,K;1;2;3;4;5,,
Blair Moody Elementary School,+1 313 295 5807,8280,Hipp St,Taylor,MI,48180,Taylor School District,0;1,K;1;2;3;4;5,,
Clarence Randall Elementary School,+1 313 295 5812,8699,Robert St,Taylor,MI,48180,Taylor School District,0;1,K;1;2;3;4;5,,
Eureka Heights Elementary School,+1 734 946 6597,25125,Eureka Rd,Taylor,MI,48180,Taylor School District,0;1,K;1;2;3;4;5,,
Holland Elementary School,+1 313 295 5795,10201,Holland Rd,Taylor,MI,48180,Taylor School District,0;1,K;1;2;3;4;5,,
Hoover Middle School,+1 313 295 5775,27101,Beverly Rd,Taylor,MI,48180,Taylor School District,2,6;7;8,,
Kinyon Elementary School,+1 313 295 5802,10455,Monroe Blvd,Taylor,MI,48180,Taylor School District,0;1,K;1;2;3;4;5,,
Myers Elementary School,+1 734 946 6602,16201,Lauren St,Taylor,MI,48180,Taylor School District,0;1,K;1;2;3;4;5,,
Robert J. West Middle School,+1 313 295 5783,10575,William St,Taylor,MI,48180,Taylor School District,2,6;7;8,,
Taylor High School,+1 734 946 6551,11211,Beech Daly Rd,Taylor,MI,48180,Taylor School District,3,9;10;11;12,,
Taylor Parks Elementary School,+1 734 374 1246,20614,Pinecrest St,Taylor,MI,48180,Taylor School District,0;1,K;1;2;3;4;5,,
Taylor Virtual Learning Academy,+1 313 295 5757,9601,Westalke,Taylor,MI,48180,Taylor School District,2;3,6;7;8;9;10;11;12,,
The Dearborn Academy,+1 313 982 1300,19310,Ford Rd,Dearborn,MI,48128,The Dearborn Academy,0;1;2,K;1;2;3;4;5;6;7;8,,
The James and Grace Lee Boggs School,+1 313 923 2301,4141,Mitchell St,Detroit,MI,48207,The James and Grace Lee Boggs School,0;1;2,K;1;2;3;4;5;6;7;8,,
Tipton Academy - 4-8,+1 586 731 5300,29205,Florence,Garden City,MI,48135,Tipton Academy,1;2,4;5;6;7;8,,
Tipton Academy - PK-3,+1 734 261 0500,1615,Belton St,Garden City,MI,48135,Tipton Academy,0;1,K;1;2;3,,
Boyd W. Arthurs Middle School,+1 734 676 8700,4000,Marian Dr,Trenton,MI,48183,Trenton Public Schools,2,6;7;8,,
Jesse L. Anderson Elementary School,+1 734 692 4560,2600,Harrison Ave,Trenton,MI,48183,Trenton Public Schools,0;1,PK;K;1;2;3;4;5,,
Richard C. Hedke Elementary School,+1 734 692 4563,3201,Marian Dr,Trenton,MI,48183,Trenton Public Schools,0;1,K;1;2;3;4;5,,
Trenton High School,+1 734 692 4531,2601,Charlton Rd,Trenton,MI,48183,Trenton Public Schools,3,9;10;11;12,,,Q7838580,Trenton High School (Michigan),http://www.trenton.k12.mi.us/index.aspx?school=6
Trillium Academy,+1 734 374 8222,15740,Racho Blvd,Taylor,MI,48180,Trillium Academy,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,,
Universal Academy,+1 313 581 5006,,4833 Ogden,Detroit,MI,48210,Universal Academy,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,,,Q24040229,Universal Academy,
Universal Learning Academy,+1 734 402 5900,28015,Joy Rd,Westland,MI,48185,Universal Learning Academy,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,,,Q24040230,Universal Learning Academy,http://www.ulapsa.org/
University Preparatory Art & Design Elementary School,+1 313 826 1159,10225,3Rd St,Detroit,MI,48202,University Prepararatory Art & Design,0;1,K;1;2;3;4;5,,
University Preparatory Art & Design Middle/High,+1 313 481 4000,485,W Milwaukee St,Detroit,MI,48202,University Prepararatory Art & Design,2;3,6;7;8;9;10;11;12,,
University Preparatory Academy (PSAD) - Elementary School,+1 313 309 0552,435,Amsterdam St,Detroit,MI,48202,University Preparatory Academy (PSAD),0;1,K;1;2;3;4;5,,
University Preparatory Academy (PSAD) - Elementary School,+1 313 874 9800,957,Holden St,Detroit,MI,48202,University Preparatory Academy (PSAD),0;1,K;1;2;3;4;5,,
University Preparatory Academy (PSAD) - High School,+1 313 874 4340,600,Antoinette St,Detroit,MI,48202,University Preparatory Academy (PSAD),3,9;10;11;12,,
University Preparatory Academy (PSAD) - Middle,+1 313 831 0010,5310,Saint Antoine St,Detroit,MI,48202,University Preparatory Academy (PSAD),2,6;7;8,,
University Preparatory Science and Math - Elementary School,+1 313 782 4400,2251,Antietam Ave,Detroit,MI,48207,University Preparatory Science and Math (PSAD),0;1,K;1;2;3;4;5,,
University Preparatory Science and Math (PSAD) High School,+1 313 393 9166,2664,Franklin Street,Detroit,MI,48207,University Preparatory Science and Math (PSAD),3,9;10;11;12,,
University Preparatory Science and Math (PSAD) Middle School,+1 313 832 8400,5100,John R St,Detroit,MI,48202,University Preparatory Science and Math (PSAD),2,6;7;8,,
University Yes Academy,+1 313 270 2556,14717,Curtis Street,Detroit,MI,48235,University Yes Academy,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10;11;12,,
Belleville High School,+1 734 697 9133,501,West Columbia Ave,Belleville,MI,48111,Van Buren Public Schools,3,9;10;11;12,,,Q4883856,Belleville High School (Michigan),http://www.vanburenschools.net/Domain/8
Edgemont Elementary School,+1 734 697 8002,125,Edgemont St,Belleville,MI,48111,Van Buren Public Schools,0;1,K;1;2;3;4,,
Haggerty School,+1 734 699 2180,13770,Haggerty Rd,Belleville,MI,48111,Van Buren Public Schools,,,,
McBride Middle School,+1 734 697 9171,47097,Mcbride Ave,Belleville,MI,48111,Van Buren Public Schools,2;3,6;7;8;9,,
Owen Intermediate School,+1 734 697 8711,45201,Owen St,Belleville,MI,48111,Van Buren Public Schools,1;2,4;5;6,,
Rawsonville Elementary School,+1 734 482 9845,3110,South Grove St,Ypsilanti,MI,48198,Van Buren Public Schools,0;1,K;1;2;3;4,,
Savage Road Elementary School,+1 734 699 5050,42975,Savage Rd,Belleville,MI,48111,Van Buren Public Schools,0;1,K;1;2;3;4,,
Tyler Road Elementary School,+1 734 699 5818,42200,Tyler Rd,Belleville,MI,48111,Van Buren Public Schools,0;1,K;1;2;3;4,,
Vista Meadows Academy,+1 313 240 4347,20651,West Warren St,Dearborn Heights,MI,48127,Vista Meadows Academy,3,9;10;11;12,,
Voyageur Academy,+1 313 361 4180,4321,Military St,Detroit,MI,48210,Voyageur Academy,0;1;2,K;1;2;3;4;5;6;7;8,,
Voyageur College Prep,+1 313 361 4180,4366,Military St,Detroit,MI,48210,Voyageur Academy,3,9;10;11;12,,
Warrendale Charter Academy,+1 313 240 4200,19400,Sawyer St,Detroit,MI,48228,Warrendale Charter Academy,0;1;2,K;1;2;3;4;5;6;7;8,,
Lincoln-King Academy,+1 313 892 1860,13436,Grove St,Detroit,MI,48235,Washington-Parks Academy,0;1;2;3,K;1;2;3;4;5;6;7;8;9;10,,
Washington-Parks Academy,+1 313 592 6061,11685,Appleton,Redford,MI,48239,Washington-Parks Academy,0;1;2,K;1;2;3;4;5;6;7;8,,
W-A-Y Academy - Chicago Site,+1 313 444 9398,19321,W Chicago St,Detroit,MI,48228,W-A-Y Academy,2;3,7;8;9;10;11;12,,
W-A-Y Academy - Roseville Site,+1 586 480 3389,15900,Common Road,Roseville,MI,48066,W-A-Y Academy,2;3,7;8;9;10;11;12,,
W-A-Y Academy - Vernor Site,+1 313 444 8082,8701,West Vernor Highway,Detroit,MI,48209,W-A-Y Academy,2;3,6;7;8;9;10;11;12,,
WAY Michigan,+1 734 494 2106,407,E Fort St,Detroit,MI,48226,WAY Michigan,2;3,6;7;8;9;10;11;12,,
Adams Upper Elementary School,+1 734 419 2380,33475,Palmer Rd,Westland,MI,48186,Wayne-Westland Community School District,2,6,,
Adlai Stevenson Middle School,+1 734 419 2350,38501,Palmer Rd,Westland,MI,48186,Wayne-Westland Community School District,2,6;7;8,,
Albert Schweitzer Elementary School,+1 734 419 2750,2601,Treadwell St,Westland,MI,48186,Wayne-Westland Community School District,0;1,K;1;2;3;4;5,,
Alexander Hamilton Elementary School,+1 734 419 2650,1031,South Schuman St,Westland,MI,48186,Wayne-Westland Community School District,0;1,K;1;2;3;4;5,,
Benjamin Franklin Middle School,+1 734 419 2402,33555,Annapolis St,Wayne,MI,48184,Wayne-Westland Community School District,1;2;3,4;5;6;7;8;9;10;11,,
David Hicks School,+1 734 419 2660,100,Helen St,Inkster,MI,48141,Wayne-Westland Community School District,0;1,K;1;2;3;4;5,,
Eugene B. Elliott Elementary School,+1 734 419 2610,30800,Bennington St,Westland,MI,48186,Wayne-Westland Community School District,0;1,K;1;2;3;4;5,,
Hoover Elementary School,+1 734 419 2670,5400,4Th St,Wayne,MI,48184,Wayne-Westland Community School District,0;1,K;1;2;3;4;5,,
John Glenn High School,+1 734 419 2323,36105,Marquette St,Westland,MI,48185,Wayne-Westland Community School District,2;3,8;9;10;11;12,,,Q6235509,"John Glenn High School (Bangor Township, Michigan)",
John Marshall Upper Elementary School,+1 734 419 2277,35100,Bayview St,Westland,MI,48186,Wayne-Westland Community School District,2,6,,
P.D. Graham Elementary School,+1 734 419 2620,1255,South John Hix St,Westland,MI,48186,Wayne-Westland Community School District,0;1,K;1;2;3;4;5,,
Roosevelt/McGrath Elementary School,+1 734 419 2720,36075,Currier St,Wayne,MI,48184,Wayne-Westland Community School District,0;1;2,K;1;2;3;4;5;6,,
Taft-Galloway Elementary School,+1 734 419 2760,4035,Gloria St,Wayne,MI,48184,Wayne-Westland Community School District,0;1,K;1;2;3;4;5,,
Thomas A. Edison Elementary School,+1 734 419 2600,34505,Hunter Ave,Westland,MI,48185,Wayne-Westland Community School District,0;1,K;1;2;3;4;5,,
Tinkham Alternative Education,+1 734 419 2436,3001,Fourth St.,Wayne,MI,48184,Wayne-Westland Community School District,2;3,8;9;10;11;12,,
Walker-Winter Elementary School,+1 734 419 2780,39932,Michigan Ave,Canton,MI,48188,Wayne-Westland Community School District,0;1,K;1;2;3;4;5,,
Wayne Memorial High School,+1 734 419 2206,3001,4Th St,Wayne,MI,48184,Wayne-Westland Community School District,2;3,8;9;10;11;12,,,Q7976468,Wayne Memorial High School,http://wayne.wwcsd.net/
Wildwood Elementary School,+1 734 419 2790,500,North Wildwood St,Westland,MI,48185,Wayne-Westland Community School District,0;1,K;1;2;3;4;5,,
West Village Academy,+1 313 274 9200,3530,Westwood St,Dearborn,MI,48124,West Village Academy,0;1;2,K;1;2;3;4;5;6;7;8,,
